cik,entityName
1376139,"CVR ENERGY, INC"
1376227,"United States Natural Gas Fund, LP"
1376228,KEDEM PHARMACEUTICALS INC.
1376231,"VPR Brands, LP"
1376316,BINGO NATION INC
1376321,ZW Data Action Technologies Inc.
1376339,"MIMEDX GROUP, INC."
1376610,ALLIED NEVADA GOLD CORP.
1376755,"LATITUDE 360, INC."
1376793,"Cavitation Technologies, Inc."
1376804,"VNUE, INC."
1376812,PATRIOT COAL CORP
1376912,ROCKIES REGION 2006 LIMITED PARTNERSHIP
1376986,TENNESSEE VALLEY AUTHORITY
1377013,TIME WARNER CABLE INC.
1377040,"AVRA SURGICAL ROBOTICS, INC."
1377053,ATHERONOVA INC.
1377121,"PROTAGONIST THERAPEUTICS, INC."
1377145,WILSON CREEK MINING CORP.
1377149,"CAREVIEW COMMUNICATIONS, INC."
1377167,"Financial Gravity Companies, Inc."
1377178,"Ridgewood Energy U Fund, LLC"
1377318,"HUNT GLOBAL RESOURCES, INC."
1377469,"PEGASUS TEL, INC."
1377490,PINPOINT ADVANCE CORP
1377630,"NATIONAL CINEMEDIA, INC."
1377720,CYBERDEFENDER CORP
1377789,"AVIAT NETWORKS, INC."
1377848,"ICON LEASING FUND TWELVE, LLC"
1377888,POWER OF THE DREAM VENTURES INC
1378020,BENEFICIAL MUTUAL BANCORP INC
1378076,VANSEN PHARMA INC.
1378125,Toga Limited
1378140,"Ocean Power Technologies, Inc."
1378195,"MOGUL ENERGY INTERNATIONAL, INC."
1378270,"CHINA AGRI-BUSINESS, INC."
1378453,TravelCenters of America Inc. /MD/
1378590,"Bridgeline Digital, Inc."
1378624,"CELLULAR BIOMEDICINE GROUP, INC."
1378625,GOLDEN CENTURY RESOURCES LTD
1378706,AMERICAN DG ENERGY INC
1378718,"WESCO AIRCRAFT HOLDINGS, INC"
1378774,SENTIO HEALTHCARE PROPERTIES INC
1378846,"INTERCLICK, INC."
1378946,"People’s United Financial, Inc."
1378948,TRILLIANT EXPLORATION CORP
1378950,"CARPARTS.COM, INC."
1378992,"BERRY GLOBAL GROUP, INC."
1379006,"NANOVIRICIDES, INC."
1379041,"EMPLOYERS HOLDINGS, INC."
1379043,"XTREME FIGHTING CHAMPIONSHIPS, INC."
1379075,FSP 50 SOUTH TENTH STREET CORP
1379245,"ENIGMA-BULWARK, LTD."
1379246,BODY CENTRAL CORP
1379378,DUNCAN ENERGY PARTNERS L.P.
1379527,WISDOMTREE CONTINUOUS COMMODITY INDEX MASTER FUND
1379606,WISDOMTREE CONTINUOUS COMMODITY INDEX FUND
1379661,TARGA RESOURCES PARTNERS LP
1379699,DIGITAL DEVELOPMENT GROUP CORP
1379714,"SABINE PASS LNG, L.P."
1379725,"AGRISOLAR SOLUTIONS, INC."
1379763,ATLAS AMERICA SERIES 27-2006 L.P.
1379810,"RUBY CREEK RESOURCES, INC."
1379895,DYNEGY INC.
1380024,"SENTISEARCH, INC."
1380277,"INFRAX SYSTEMS, INC."
1380393,FORTRESS INVESTMENT GROUP LLC
1380412,HK GRAPHENE TECHNOLOGY CORP
1380509,"HFF, INC."
1380528,GC CHINA TURBINE CORP.
1380706,"CHINA DOMESTICA BIO-TECHNOLOGY HOLDINGS, INC."
1380713,CORTRONIX BIOMEDICAL ADVANCEMENT TECHNOLOGIES INC.
1380846,"TRISTATE CAPITAL HOLDINGS, INC."
1380856,APRECIA INC
1381054,HYDROGEN FUTURE CORP
1381105,"PLASTIC2OIL, INC."
1381197,"INTERACTIVE BROKERS GROUP, INC."
1381240,GSRX INDUSTRIES INC.
1381324,URBAN AG. CORP
1381325,"BIGBAND NETWORKS, INC."
1381341,ECOTECH ENERGY GROUP INC.
1381435,"GIGGLES N' HUGS, INC."
1381455,STEWART & STEVENSON LLC
1381531,DOMTAR CORPORATION
1381639,MAYFLOWER BANCORP INC
1381668,TFS FINANCIAL CORPORATION
1381786,BERING GROWTH CORP
1381790,TSINGDA EEDU CORP
1381792,TODA INTERNATIONAL HOLDINGS INC.
1381795,SEVEN SEAS ACQUISITION CORP
1381796,JUNIPER GROWTH CORP
1381798,PAN ASIAN CORP
1381804,GLOBAL GROWTH CORP
1381805,ORB AUTOMOTIVE
1381807,"HUIXIN WASTE WATER SOLUTIONS, INC."
1381871,"bowmo, Inc."
1381873,"BARCLAY ROAD, INC."
1382085,DISABILITY ACCESS CORP
1382101,"SUTRO BIOPHARMA, INC."
1382112,"GME INNOTAINMENT, INC."
1382134,"SHOPOFF PROPERTIES TRUST, INC."
1382219,"6D GLOBAL TECHNOLOGIES, INC"
1382230,"ESSA Bancorp, Inc."
1382231,FORTEM RESOURCES INC.
1382413,"DELANCO BANCORP, INC"
1382462,DEL TORO SILVER CORP.
1382574,"TRxADE HEALTH, INC."
1382702,CHINA TMK BATTERY SYSTEMS INC.
1382787,AMREIT MONTHLY INCOME & GROWTH FUND IV LP
1382805,"GAME TRADING TECHNOLOGIES, INC."
1382821,Redfin Corporation
1382911,"OREXIGEN THERAPEUTICS, INC."
1382943,"PREDICTIVE TECHNOLOGY GROUP, INC."
1383006,EVOLUCIA INC.
1383054,INVESCO DB SILVER FUND
1383055,INVESCO DB GOLD FUND
1383057,INVESCO DB PRECIOUS METALS FUND
1383058,INVESCO DB OIL FUND
1383062,INVESCO DB ENERGY FUND
1383082,INVESCO DB AGRICULTURE FUND
1383084,INVESCO DB BASE METALS FUND
1383088,CYTTA CORP.
1383097,NAKED BRAND GROUP INC.
1383145,ROYALE GLOBE HOLDING INC.
1383149,INVESCO DB US DOLLAR INDEX BEARISH FUND
1383151,INVESCO DB US DOLLAR INDEX BULLISH FUND
1383154,"COPSYNC, INC."
1383183,COMBIMATRIX CORP
1383196,"LOCATION BASED TECHNOLOGIES, INC."
1383312,"BROADRIDGE FINANCIAL SOLUTIONS, INC."
1383528,"VISION ACQUISITION III, INC"
1383534,"VISION ACQUISITION II, INC"
1383571,GLOBE SPECIALTY METALS INC
1383650,"Cheniere Energy Partners, L.P."
1383701,Histogen Inc.
1383729,"FUSION-IO, INC."
1383756,DUSSAULT APPAREL INC.
1383803,JMP GROUP INC.
1383825,"NET TALK.COM, INC."
1383859,INFRASTRUCTURE MATERIALS CORP.
1383871,"LIFELOCK, INC."
1383875,"LRI HOLDINGS, INC."
1383960,"UNIVERSITY GENERAL HEALTH SYSTEM, INC."
1384072,"GRIZZLY ENERGY, LLC"
1384101,"VERACYTE, INC."
1384135,"LITHIUM & BORON TECHNOLOGY, INC."
1384195,"Ring Energy, Inc."
1384365,"RAADR, INC."
1384522,CARD ACTIVATION TECHNOLOGIES INC
1384710,"MONOGRAM RESIDENTIAL TRUST, INC."
1384905,"RingCentral, Inc."
1384929,"GREEN EQUITY HOLDINGS, INC."
1385157,TE CONNECTIVITY LTD.
1385187,COVIDIEN PLC
1385211,"CHINA MULTIMEDIA, INC."
1385228,"DNIB UNWIND, INC."
1385280,"Cinemark Holdings, Inc."
1385292,MONOTYPE IMAGING HOLDINGS INC.
1385305,"SAVWATT USA, INC."
1385310,UV FLU TECHNOLOGIES INC
1385329,"Creative Waste Solutions, Inc."
1385508,"OPIANT PHARMACEUTICALS, INC."
1385544,HORSEHEAD HOLDING CORP
1385613,"GREENLIGHT CAPITAL RE, LTD."
1385662,"Ridgewood Energy V Fund, LLC"
1385720,SALLY HOLDINGS LLC
1385799,"Advanced BioMedical Technologies, Inc."
1385818,"AYTU BIOPHARMA, INC."
1385830,NEUROGESX INC
1385849,ENERGY FUELS INC.
1385867,COUPA SOFTWARE INC
1386018,"TIGER OIL & ENERGY, INC."
1386019,CHINA SKYRISE DIGITAL SERVICE INC.
1386026,"ZENERGY BRANDS, INC."
1386041,"CAPITAL CITY ENERGY GROUP, INC."
1386049,"Beyond Commerce, Inc."
1386110,"IOWA RENEWABLE ENERGY, LLC"
1386164,CERES ABINGDON L.P.
1386198,MEMSIC INC
1386278,GREEN DOT CORP
1386301,"RESEARCH SOLUTIONS, INC."
1386355,TRAVELPORT LTD
1386570,CHROMADEX CORPORATION
1386765,"SAGA ENERGY, INC."
1386858,HYPERION THERAPEUTICS INC
1386926,KKR FINANCIAL HOLDINGS LLC
1386936,GOLD LAKES CORP.
1387054,FIRMA HOLDINGS CORP.
1387061,"Lightstone Value Plus REIT V, Inc."
1387135,"QUANTUMSPHERE, INC."
1387156,AIRXPANDERS INC
1387361,"APPLE REIT EIGHT, INC."
1387467,Alpha and Omega Semiconductor Limited
1387632,MANHATTAN BANCORP
1387673,POWRTEC CORP
1387713,"NEULION, INC."
1387976,"CONSORTEUM HOLDINGS, INC."
1387998,Snoogoo Corp
1388132,HANGOVER JOE'S HOLDING CORP
1388133,SHORETEL INC
1388174,HELMER DIRECTIONAL DRILLING CORP.
1388180,NOVUS ROBOTICS INC.
1388195,PHARMERICA CORP
1388295,"WEBSAFETY, INC."
1388311,VLOV INC.
1388319,"U.S. STEM CELL, INC."
1388320,"ACTINIUM PHARMACEUTICALS, INC."
1388410,"PARALLAX HEALTH SCIENCES, INC."
1388430,"CAI International, Inc."
1388486,SPOTLIGHT INNOVATION INC.
1388488,"MASS HYSTERIA ENTERTAINMENT COMPANY, INC."
1388490,MABCURE INC.
1388510,PENGRAM CORP
1388658,"iRhythm Technologies, Inc."
1388686,"PREMIER POWER RENEWABLE ENERGY, INC."
1388855,"DEER CONSUMER PRODUCTS, INC."
1388978,"CHINA SHIANYUN GROUP CORP., LTD."
1388982,"CHUMA HOLDINGS, INC."
1389002,Marin Software Incorporated
1389030,CRESTWOOD MIDSTREAM PARTNERS LP
1389034,KALLO INC.
1389050,"Archrock, Inc."
1389067,"TAUTACHROME, INC."
1389072,"HEARTWARE INTERNATIONAL, INC."
1389115,INNOLOG HOLDINGS CORP.
1389170,TARGA RESOURCES CORP.
1389217,"ALLDIGITAL HOLDINGS, INC."
1389294,WESTERN GRAPHITE INC.
1389305,RSC HOLDINGS INC.
1389405,AGENT155 MEDIA CORP.
1389413,FIRST SURGICAL PARTNERS INC.
1389415,INFRASTRUCTURE DEVELOPMENTS CORP.
1389518,"Clubhouse Media Group, Inc"
1389545,"NOVABAY PHARMACEUTICALS, INC."
1389772,FIRST PRIORITY FINANCIAL CORP.
1389797,FSB COMMUNITY BANKSHARES INC
1389870,"OMNI BIO PHARMACEUTICAL, INC."
1389879,"WORLD SERIES OF GOLF, INC."
1390028,SKYVIEW HOLDINGS CORP.
1390072,"GENERATION ZERO GROUP, INC."
1390134,GEOTRAQ INC.
1390162,Howard Bancorp Inc
1390213,CORPORATE PROPERTY ASSOCIATES 17 - GLOBAL INC
1390292,"ANOTEROS, INC."
1390312,"BANCORP OF NEW JERSEY, INC."
1390478,"SELLAS Life Sciences Group, Inc."
1390533,SMARTCHASE CORP.
1390705,"UPLIFT NUTRITION, INC."
1390777,THE BANK OF NEW YORK MELLON CORPORATION
1390778,"VERDE SCIENCE, INC."
1390804,YCC HOLDINGS LLC
1390844,WABCO HOLDINGS INC.
1390891,TEAM NATION HOLDINGS CORP
1391127,"Edgio, Inc."
1391135,LFTD PARTNERS INC.
1391137,BCSB BANCORP INC.
1391142,Q LOTUS HOLDINGS INC
1391174,FLM MINERALS INC.
1391253,"CHANCERY RESOURCES, INC."
1391390,BOISE INC.
1391407,BIOFUELS POWER CORP
1391426,CLEAN VISION CORPORATION
1391570,"OLDWEBSITES.COM, INC."
1391614,"PRINCETON SECURITY TECHNOLOGIES, INC."
1391636,CYAN INC
1391674,"SUSPECT DETECTION SYSTEMS, INC."
1391750,"VERACITY MANAGEMENT GLOBAL, INC."
1391798,"GAMZIO MOBILE, INC."
1391933,QUAINT OAK BANCORP INC
1392091,"Blueknight Energy Partners, L.P."
1392121,"COYOTE RESOURCES, INC."
1392363,"CHINA ADVANCED CONSTRUCTION MATERIALS GROUP, INC"
1392380,"GEVO, INC."
1392448,"MIDAS MEDICI GROUP HOLDINGS, INC."
1392449,"GREEN PLANET BIOENGINEERING CO., LTD."
1392477,XTREME GREEN ELECTRIC VEHICLES INC.
1392486,"SUBMICRON TECHNOLOGIES, INC."
1392522,"FREESCALE SEMICONDUCTOR, LTD."
1392545,"Lightning Gaming, Inc."
1392562,LOUISIANA BANCORP INC
1392694,"SURGEPAYS, INC."
1392875,AMOGEAR INC.
1392902,"ENDURANCE EXPLORATION GROUP, INC."
1392960,"MONGOLIA HOLDINGS, INC."
1392972,"PROS HOLDINGS, INC."
1393020,"INVUITY, INC."
1393044,PETROCORP INC
1393052,Veeva Systems Inc.
1393066,RESOLUTE FOREST PRODUCTS INC.
1393311,Public Storage
1393356,"SURFACE COATINGS, INC."
1393359,MAN FRM MANAGED FUTURES STRATEGIES LLC
1393371,"PHOENIX MEDICAL SOFTWARE, INC."
1393403,"SOVEREIGN LITHIUM, INC."
1393434,"Ocular Therapeutix, Inc."
1393463,DC BRANDS INTERNATIONAL INC
1393540,IGEN Networks Corp.
1393548,Clickstream Corporation
1393584,American Well Corporation
1393612,DISCOVER FINANCIAL SERVICES
1393631,XHIBIT CORP.
1393726,Tiptree Inc.
1393744,"ENERGYSOLUTIONS, INC."
1393772,"WEED, Inc."
1393781,QUALITY INDUSTRIAL CORP.
1393818,Blackstone Inc.
1393883,"DHI Group, Inc."
1393909,IRONWOOD GOLD CORP.
1393935,"THINSPACE TECHNOLOGY, INC."
1394056,"One Stop Systems, Inc."
1394069,YANKEE HOLDING CORP.
1394074,"SPECTRA ENERGY PARTNERS, LP"
1394108,SUIC WORLDWIDE HOLDINGS LTD.
1394120,ANHUI TAIYANG POULTRY CO INC
1394130,EVENT CARDIO GROUP INC.
1394156,"DIVERSIFIED RESTAURANT HOLDINGS, INC."
1394159,"ORBITZ WORLDWIDE, INC."
1394319,"TRACON Pharmaceuticals, Inc."
1394446,KABE EXPLORATION INC.
1394638,"DRIVEITAWAY HOLDINGS, INC."
1394872,AMBIENT WATER CORP
1394922,"ATEL 12, LLC"
1394954,GT ADVANCED TECHNOLOGIES INC.
1395205,MAINLAND RESOURCES INC.
1395317,DJO FINANCE LLC
1395400,ENHANCE SKIN PRODUCTS INC
1395445,PERPETUAL INDUSTRIES INC.
1395585,First Trinity Financial Corp.
1395848,ADESTO TECHNOLOGIES CORP
1395937,"Syndax Pharmaceuticals, Inc."
1395942,"OPENLANE, Inc."
1396009,VULCAN MATERIALS COMPANY
1396033,"LL Flooring Holdings, Inc."
1396054,U.S. LITHIUM CORP.
1396118,"HW HOLDINGS, INC."
1396238,IRIS BIOTECHNOLOGIES INC
1396279,"HHGREGG, INC."
1396426,HAWKER BEECHCRAFT ACQUISITION CO LLC
1396446,"CYS INVESTMENTS, INC."
1396536,"Duos Technologies Group, Inc."
1396633,SUMMER ENERGY HOLDINGS INC
1396814,"PACIRA BIOSCIENCES, INC."
1396838,DOLAN CO.
1396877,"UNITED STATES DIESEL-HEATING OIL FUND, LP"
1396878,"United States Gasoline Fund, LP"
1397016,"OPTEX SYSTEMS HOLDINGS, INC."
1397047,"FlexShopper, Inc."
1397183,"IVEDA SOLUTIONS, INC."
1397187,lululemon athletica inc.
1397403,IMH FINANCIAL CORP
1397410,NIELSEN CO B.V.
1397516,REX ENERGY CORP
1397533,"ABINGTON BANCORP, INC./PA"
1397645,HOTCLOUD MOBILE INC
1397702,"SILK ROAD MEDICAL, INC."
1397771,"RELIANCE BANCSHARES, INC."
1397772,"NCO GROUP, INC."
1397795,"BORN, INC."
1397807,"AMREIT, INC."
1397821,DUFF & PHELPS CORP
1397832,SOUTHERN USA RESOURCES INC.
1397867,GLOBAL AVIATION HOLDINGS INC.
1397911,LPL Financial Holdings Inc.
1397951,"CYBERGY HOLDINGS, INC."
1397966,WINLAND OCEAN SHIPPING CORP
1398004,SAVEDAILY INC
1398005,GEOVIC MINING CORP.
1398006,"OAK RIDGE FINANCIAL SERVICES, INC."
1398137,"GENERATION ALPHA, INC."
1398235,"ID PERFUMES, INC."
1398427,"ALPHA LUJO, INC."
1398488,"WORLD MORTGAGE EXCHANGE GROUP, INC."
1398529,"GREENKRAFT, INC."
1398551,"YONGYE INTERNATIONAL, INC."
1398603,"MADISON VENTURE CAPITAL GROUP, INC."
1398604,"MADISON ENTERPRISES GROUP, INC."
1398605,"MADISON ACQUISITION VENTURES, INC."
1398659,GENPACT LIMITED
1398664,ENCORE ENERGY PARTNERS LP
1398702,"ELECTRONIC CIGARETTES INTERNATIONAL GROUP, LTD."
1398733,"Aquestive Therapeutics, Inc."
1398797,POINT.360
1398805,BEAM GLOBAL
1398987,Anywhere Real Estate Inc.
1399095,AXIOM OIL & GAS CORP.
1399249,"PZENA INVESTMENT MANAGEMENT, INC."
1399306,BREWBILT BREWING COMPANY
1399315,MARSHALL & ILSLEY CORP
1399352,"COOL TECHNOLOGIES, INC."
1399356,"CHINA BCT PHARMACY GROUP, INC."
1399406,ML TRANSTREND DTP ENHANCED FUTURESACCESS LLC
1399480,VRDT CORP
1399488,IN MEDIA CORP
1399520,"ONE GROUP HOSPITALITY, INC."
1399521,LIHUA INTERNATIONAL INC.
1399529,Dicerna Pharmaceuticals Inc
1399541,ATLAS RESOURCES PUBLIC #17-2008 (B) L.P.
1399542,ATLAS RESOURCES PUBLIC #17-2007 (A) L.P.
1399587,"BLUE CALYPSO, INC."
1399761,GLOBAL SECURITY AGENCY INC.
1399855,"NATIONAL AMERICAN UNIVERSITY HOLDINGS, INC."
1399935,FRANCESCA'S HOLDINGS CORP
1400000,"ABAKAN, INC"
1400400,"DEMANDTEC, INC."
1400431,PATHEON INC
1400482,KUBOTA PHARMACEUTICAL HOLDINGS CO LTD
1400683,"STWC. HOLDINGS, INC."
1400728,"WELL POWER, INC."
1400732,"PACIFIC SOFTWARE, INC."
1400810,"HCI Group, Inc."
1400848,"LAPORTE BANCORP, INC."
1400891,"IHEARTMEDIA, INC."
1401040,DIAMEDICA THERAPEUTICS INC.
1401106,MF GLOBAL HOLDINGS LTD.
1401257,"FORUM ENERGY TECHNOLOGIES, INC."
1401306,XINDE TECHNOLOGY CO
1401371,CHINA SHESAYS MEDICAL COSMETOLOGY INC.
1401395,NEPTUNE WELLNESS SOLUTIONS INC.
1401475,SUPPORTSAVE SOLUTIONS INC
1401521,American Coastal Insurance Corporation
1401564,"FIRST FINANCIAL NORTHWEST, INC."
1401573,"BEACON FEDERAL BANCORP, INC."
1401667,"PUMA BIOTECHNOLOGY, INC."
1401670,AMERICAN MAGNA CORP
1401680,Cornerstone OnDemand Inc
1401688,"VITACOST.COM, INC."
1401700,"NORTHFIELD BANCORP, INC."
1401708,"NANOSTRING TECHNOLOGIES, INC."
1401835,STAR GOLD CORP.
1401859,FALCONRIDGE OIL TECHNOLOGIES CORP.
1401914,"Dare Bioscience, Inc."
1401923,"MAP PHARMACEUTICALS, INC."
1401983,AMERICAN EAGLE ENERGY INC.
1402057,CDW CORP
1402062,"LAKE VICTORIA MINING COMPANY, INC."
1402159,CHINA PROSPEROUS CLEAN ENERGY CORP
1402186,"PRO-TECH INDUSTRIES, INC."
1402281,ERIN ENERGY CORP.
1402305,"SUCCESSFACTORS, INC."
1402328,"SUNSHINE BIOPHARMA, INC."
1402357,RIVERDALE MINING INC.
1402366,"LVB ACQUISITION, INC."
1402371,"ELRAY RESOURCES, INC."
1402436,"SS&C TECHNOLOGIES HOLDINGS, INC."
1402453,HER IMPORTS
1402478,"VANGENT, INC."
1402479,"MEDAVAIL HOLDINGS, INC."
1402486,KOLLAGENX CORP.
1402737,RAFINA INNOVATIONS INC.
1402747,DOMINION MINERALS CORP
1402785,"FLUOROPHARMA MEDICAL, INC."
1402829,"ORION GROUP HOLDINGS, INC."
1402857,"CLEAR SKIES SOLAR, INC"
1402945,Progressive Care Inc.
1403008,"TOUCHMARK BANCSHARES, INC."
1403081,AFFORDABLE GREEN HOMES INTERNATIONAL
1403085,"JRJR33, INC."
1403161,VISA INC.
1403231,CADUCEUS SOFTWARE SYSTEMS CORP.
1403256,"SCULPTOR CAPITAL MANAGEMENT, INC."
1403385,SYMETRA FINANCIAL CORP
1403431,"HERITAGE-CRYSTAL CLEAN, INC."
1403433,"AMERICA GREENER TECHNOLOGIES, INC."
1403475,Bank of Marin Bancorp
1403528,"Oaktree Capital Group, LLC"
1403548,KL ENERGY CORP
1403568,"ULTA BEAUTY, INC."
1403570,QUANTUM MATERIALS CORP.
1403674,PORTAGE RESOURCES INC.
1403676,"GELTECH SOLUTIONS, INC."
1403708,"EVOKE PHARMA, INC."
1403720,"AIRTOUCH COMMUNICATIONS, INC."
1403739,SONNEN CORP
1403752,ZYMEWORKS INC.
1403792,"ARROGENE, INC"
1403794,"ZST DIGITAL NETWORKS, INC."
1403802,"SPINDLE, INC."
1403853,"Nuverra Environmental Solutions, Inc."
1404079,SAMSON OIL & GAS LTD
1404123,"1LIFE HEALTHCARE, INC."
1404212,ALLIED AMERICAN STEEL CORP.
1404280,STEELE OCEANIC CORP
1404281,"ELEDON PHARMACEUTICALS, INC."
1404296,ATLANTIC COAST FINANCIAL CORP
1404306,FIRST ADVANTAGE BANCORP
1404592,"REVETT MINING COMPANY, INC."
1404593,MEDICAL CARE TECHNOLOGIES INC.
1404624,"AFFINION GROUP HOLDINGS, INC."
1404636,NIMIN ENERGY CORP.
1404644,"Neoleukin Therapeutics, Inc."
1404655,"HubSpot, Inc."
1404804,OMNITEK ENGINEERING CORP.
1404912,KKR & CO. INC.
1404935,"THC THERAPEUTICS, INC."
1404943,"METASTAT, INC."
1404973,"ENERGY XXI GULF COAST, INC."
1405041,MOMENTIVE PERFORMANCE MATERIALS INC.
1405049,"UNITED FINANCIAL BANCORP, INC."
1405073,APPROACH RESOURCES INC
1405197,TALECRIS BIOTHERAPEUTICS HOLDINGS CORP.
1405227,"LAS VEGAS RAILWAY EXPRESS, INC."
1405249,"ARTVENTIVE MEDICAL GROUP, INC."
1405260,MULTI-CORP INTERNATIONAL INC.
1405277,"CONSTANT CONTACT, INC."
1405286,"THERABIOGEN, INC."
1405287,"STREAM GLOBAL SERVICES, INC."
1405424,VISION INDUSTRIES CORP
1405495,"INTERDIGITAL, INC."
1405513,"United States 12 Month Natural Gas Fund, LP"
1405528,"United States 12 Month Oil Fund, LP"
1405621,"NGA HOLDCO, LLC"
1405646,"BTHC XIV, INC."
1405660,ALTERNATIVE INVESTMENT CORP
1405663,I-MINERALS INC.
1405686,"OSAGE EXPLORATION & DEVELOPMENT, INC."
1405858,"ABTECH HOLDINGS, INC."
1405917,"DYNASTAR HOLDINGS, INC."
1406243,RELIABRAND INC.
1406251,WESTERN LIBERTY BANCORP
1406568,MAJIC WHEELS CORP
1406574,"SINOHUB, INC."
1406578,"RSC HOLDINGS III, LLC"
1406587,FORESTAR GROUP INC.
1406588,YATERRA VENTURES CORP.
1406666,"Calix, Inc"
1406796,ZYTO CORP
1406979,"AFH HOLDING IV, INC."
1406980,"AFH HOLDING III, INC."
1407038,"BG MEDICINE, INC."
1407041,"WATCHTOWER, INC."
1407067,FRANKLIN FINANCIAL NETWORK INC.
1407161,TITANIUM ASSET MANAGEMENT CORP
1407190,VIOLIN MEMORY INC
1407268,FORCEFIELD ENERGY INC.
1407343,"TAP RESOURCES, INC."
1407450,"CONVIO, INC."
1407463,PIONEER SOUTHWEST ENERGY PARTNERS L.P.
1407539,LIBERTY ACQUISITION HOLDINGS CORP.
1407573,"AMERICREW, INC."
1407583,BUNKER HILL MINING CORP.
1407623,RETAIL OPPORTUNITY INVESTMENTS CORP
1407703,FIRSTENERGY SOLUTIONS CORP.
1407704,"LINGERIE FIGHTING CHAMPIONSHIPS, INC."
1407739,"DUPONT FABROS TECHNOLOGY, INC."
1407805,ROCKIES REGION 2007 LP
1407878,"DIGITAL     LOCATIONS, INC."
1407882,"MONARCH INVESTMENT PROPERTIES, INC."
1408057,iCoreConnect Inc.
1408075,Graphic Packaging Holding Co
1408100,"Kennedy-Wilson Holdings, Inc."
1408146,SCANDIUM INTERNATIONAL MINING CORP
1408198,MSCI INC.
1408276,SEVEN ARTS ENTERTAINMENT INC.
1408278,"SYNACOR, INC."
1408287,ZEP INC.
1408299,"ENTIA BIOSCIENCES, INC."
1408300,PMI CONSTRUCTION GROUP
1408351,"CARDINAL ENERGY GROUP, INC."
1408356,SOLARCITY CORP
1408443,Milestone Pharmaceuticals Inc.
1408534,"FIRST GUARANTY BANCSHARES, INC."
1408597,11 GOOD ENERGY INC
1408710,FABRINET
1408950,"ZURVITA HOLDINGS, INC."
1408956,GRAND CHINA ENERGY GROUP LTD
1409014,"AAA CENTURY GROUP USA, INC."
1409171,TITAN MACHINERY INC.
1409175,MOTOS AMERICA INC
1409197,"Bespoke Extracts, Inc."
1409253,"NORTH AMERICA FRAC SAND, INC."
1409269,Venus Concept Inc.
1409375,"Orion Energy Systems, Inc."
1409430,ALL AMERICAN GOLD CORP.
1409431,THERON RESOURCE GROUP
1409432,NATIONAL GRAPHITE CORP
1409446,NATE’S FOOD CO.
1409477,"BEAUTY BRANDS GROUP, INC."
1409493,CHIMERA INVESTMENT CORPORATION
1409565,PURAMED BIOSCIENCE INC.
1409624,"Himalaya Technologies, Inc."
1409775,"BBVA USA Bancshares, Inc."
1409834,"ENDEAVOR EMERGING OPPORTUNITIES FUND, LP"
1409885,"ECO BUILDING PRODUCTS, INC."
1409916,NOBILIS HEALTH CORP.
1409947,"Ridgewood Energy W Fund, LLC"
1409970,LendingClub Corporation
1409986,"INTERNATIONAL INDUSTRIAL ENTERPRISES, INC."
1409999,"Black Bird Biotech, Inc."
1410056,"GREENHUNTER RESOURCES, INC."
1410087,"SOUND FINANCIAL, INC."
1410098,CORMEDIX INC.
1410132,"PLATINUM STUDIOS, INC."
1410172,"RUBICON TECHNOLOGY, INC."
1410187,CANNONAU CORP.
1410240,"HUGHES TELEMATICS, INC."
1410253,URBAN BARNS FOODS INC.
1410384,"Q2 Holdings, Inc."
1410402,"CIRCLE ENTERTAINMENT, INC."
1410428,"XWELL, Inc."
1410471,"IPC HEALTHCARE, INC."
1410567,"SMARTSTOP SELF STORAGE, INC."
1410636,"AMERICAN WATER WORKS COMPANY, INC."
1410708,EMO CAPITAL CORP.
1410711,"ARMCO METALS HOLDINGS, INC."
1410738,VoIP-PAL.COM INC.
1410838,"EL PASO PIPELINE PARTNERS, L.P."
1410939,"IVERIC bio, Inc."
1410997,"AMERICAN REALTY CAPITAL TRUST, INC."
1411009,MEEMEE MEDIA INC.
1411036,"CLEANTECH BIOFUELS, INC."
1411057,CHINA INFRASTRUCTURE CONSTRUCTION CORP
1411058,ASIA ATLANTIC RESOURCES
1411059,"KBS REAL ESTATE INVESTMENT TRUST II, INC."
1411158,"ANACOR PHARMACEUTICALS, INC."
1411168,Dutch Oven Gold Group Inc.
1411179,"RED GIANT ENTERTAINMENT, INC."
1411207,"ALLISON TRANSMISSION HOLDINGS, INC."
1411303,"CAPE BANCORP, INC."
1411308,"BONANZA ONE, INC."
1411342,Ellington Financial Inc.
1411488,"BLACKHAWK NETWORK HOLDINGS, INC"
1411494,"APOLLO ASSET MANAGEMENT, INC."
1411574,"SURGICAL CARE AFFILIATES, INC."
1411579,"AMC ENTERTAINMENT HOLDINGS, INC."
1411643,REEF OIL & GAS INCOME & DEVELOPMENT FUND III LP
1411658,DIGITILITI INC
1411685,"VistaGen Therapeutics, Inc."
1411688,"Container Store Group, Inc."
1411690,"Bionano Genomics, Inc."
1411730,"SOLARIS POWER CELLS, INC."
1411846,"HERE ENTERPRISES, INC."
1411861,MAKO SURGICAL CORP.
1411879,"INNOVUS PHARMACEUTICALS, INC."
1411906,"AMPIO PHARMACEUTICALS, INC."
1411974,MERIDIAN INTERSTATE BANCORP INC
1412043,"OPOWER, INC."
1412067,"CASCADIAN THERAPEUTICS, INC."
1412068,"ITS BURGER TIME RESTAURANT GROUP, INC."
1412090,"BTHC XV, INC."
